"유생","Confucian scholar","","유교를 공부하는 선비.",""
"유서","history","","오래전부터 전해져 내려오는 어떤 사물의 오랜 역사나 내력.",""
"유서","will","","유언을 적은 글.",""
"유선","cable","","미리 설치된 전선을 통한 방송이나 통신 방법.",""
"유선형","streamlined form","","물이나 공기의 저항을 적게 받도록 앞은 둥글고 뒤는 뾰족하게 만든 모양.",""
"유성","being oily","","기름의 성질. 또는 기름의 성질을 띤 물건.",""
"유성","meteor; shooting star","","우주에서 지구로 들어오면서 공기에 부딪쳐 밝은 빛을 내며 떨어지는 물체.",""
"유성음","voiced sound","","발음할 때 목청을 울려서 내는 소리.",""
"유세","power; influence","","자랑할 만한 힘이나 재산 등의 세력.",""
"유세장","electioneering area","","선거에 나온 후보나 그 지지자들이 투표권을 가진 사람들에게 공약이나 정치적 입장을 설명하고 알리는 장소.",""
"유세하다","show off; exert influence","","자랑삼아 힘이나 재산 등의 세력을 내세우다.",""
"유소년","boyhood; youth","","아직 어리고 성숙하지 않은 아이.",""
"유속","velocity of flowing fluid","","물 등의 액체가 흐르는 속도.",""
"유수","being prominent; being distinguished","","어떤 분야에서 매우 두드러지거나 뛰어남.",""
"유수","running water","","흐르는 물.",""
"유수하다","prominent; distinguished","","어떤 분야에서 매우 두드러지거나 뛰어나다.",""
"유숙","lodging; boarding","","남의 집이나 잠을 잘 수 있게 마련된 시설에서 묵음.",""
"유숙하다","lodge; stay","","남의 집이나 잠을 잘 수 있게 마련된 시설에서 묵다.",""
"유순하다","docile; gentle; mild","","성격이나 태도 등이 부드럽고 순하다.",""
"유식","being knowledgeable; being intelligent","","배워서 아는 것이 많음.",""
"유식하다","knowledgeable; intelligent","","배워서 아는 것이 많다.",""
"유신","reformation; the Revitalizing Reform","","낡은 제도나 체제를 고쳐 새롭게 함.",""
"유신론","theism","","초월적인 신이 있다는 종교적이거나 철학적인 사상.",""
"유실","being swept away; loss in water","","물에 떠내려가서 없어짐.",""
"유실되다","be lost","","가지고 있던 돈이나 물건이 부주의나 사고로 없어지다.",""
"유실되다","be washed away; be swept away","","물에 떠내려가서 없어지다.",""
"유실물","lost goods","","잘 간수하지 못하여 잃어버린 물건.",""
"유실하다","be lost","","가지고 있던 돈이나 물건을 부주의나 사고로 잃어버리다.",""
"유실하다","be washed away; be swept away","","물에 떠내려가서 잃어버리다.",""
"유심하다","mindful","","마음속에 품고 있는 뜻이 있다.",""
"유심히","mindfully","","마음속에 품고 있는 뜻이 있게.",""
"유아","baby","","젖을 먹는 아주 어린 아이.",""
"유아","pre-schooler; toddler","","아직 학교에 들어가지 않은, 나이가 적은 아이.",""
"유아기","early childhood","","만 한 살부터 초등학교에 들어가기 전까지의 시기.",""
"유아복","toddlers' clothes","","젖을 먹는 어린아이가 입는 옷.",""
"유아원","daycare","","유치원에 들어가기 전인 어린아이들을 돌보는 시설.",""
"유야무야","incomplete state","","어떤 일을 확실하게 끝맺지 않고 흐지부지하게 넘김. 또는 그런 상태.",""
"유야무야되다","remain incomplete","","어떤 일이 확실하게 끝나지 않고 흐지부지하게 넘겨지다.",""
"유야무야하다","leave something incomplete","","어떤 일을 확실하게 끝맺지 않고 흐지부지하게 넘기다.",""
"유야무야하다","remaining incomplete","","어떤 일이 확실하게 끝나지 않아 흐지부지하다.",""
"유약하다","weak-kneed","","성격이나 태도 등이 부드럽고 약하다.",""
"유언","will; dying wishes","","죽기 전에 말을 남김. 또는 그 말.",""
"유언비어","rumor","","확실한 근거 없이 퍼진 소문.",""
"유언장","will","","유언의 내용을 적은 글.",""
"유언하다","say dying wishes","","죽기 전에 말을 남기다.",""
"유업","inherited business","","조상으로부터 이어 온 사업.",""
"유에프오","UFO; unidentified flying object","","정체를 알 수 없어 주로 지구 밖의 세계에서 온 것으로 여겨지는 비행체.",""
"유엔","UN","","제이 차 세계 대전 후 국가 간의 평화와 안전의 유지, 우호 관계 증진 및 협력을 위해 만든 국제 평화 기구.",""
"유엔군","the UN forces","","국제 평화를 유지하기 위해 유엔 회원국들의 병력으로 편성한 군대.",""
"유역","basin; river valley","","강의 영향을 받는 강의 주변 지역.",""
"유연성","flexibility","","부드럽고 연한 성질.",""
"유연탄","bituminous coal","","탈 때 연기가 나는 석탄.",""
"유연하다","flexible; tender","","부드럽고 연하다.",""
"유연하다","relaxed; calm","","차분하고 여유가 있다.",""
"유연히","in a flexible manner","","부드럽고 연하게.",""
"유연히","relaxedly; calmly","","차분하고 여유가 있게.",""
"유예","hesitation","","일을 실행하지 못하고 망설임.",""
"유예하다","hesitate","","일을 실행하지 못하고 망설이다.",""
"유용","being useful","","쓸모가 있음.",""
"유용","misuse; diversion","","남의 것이나 이미 용도가 정해져 있는 것을 다른 데에 씀.",""
"유용되다","be misused; be diverted","","남의 것이나 이미 용도가 정해져 있는 것이 다른 데에 쓰이다.",""
"유용성","usefulness","","쓸모가 있는 성질.",""
"유용하다","misuse; divert","","남의 것이나 이미 용도가 정해져 있는 것을 다른 데에 쓰다.",""
"유용하다","useful","","쓸모가 있다.",""
"유원지","amusement park; recreation area","","많은 사람들이 구경하거나 놀 수 있도록 여러 가지 시설을 갖추어 놓은 곳.",""
"유월","June","","일 년 열두 달 가운데 여섯째 달.",""
"유유상종","birds of a feather flock together","","비슷한 특성을 가진 사람들끼리 서로 어울려 사귐.",""
"유유상종하다","birds of a feather flock together","","비슷한 특성을 가진 사람들끼리 서로 어울려 사귀다.",""
"유유자적","worry-free, comfortable life","","세상의 복잡한 일에 매이지 않고 조용하고 편안하게 삶.",""
"유유자적하다","live comfortably, free from worldly matters","","세상의 복잡한 일에 매이지 않고 조용하고 편안하게 살다.",""
"유유하다","moving leisurely","","움직임이 한가하고 여유가 있다.",""
"유유히","leisurely","","움직임이 한가하고 여유가 있게.",""
"유의","being mindful","","마음에 두고 조심하며 신경을 씀.",""
"유의미","being meaningful","","의미가 있음.",""
"유의어","synonym","","뜻이 서로 비슷한 말.",""
"유의하다","pay attention","","마음에 두고 조심하며 신경을 쓰다.",""
"유익","advantage","","이롭거나 도움이 될 만함.",""
"유익하다","profitable; advantageous","","이롭거나 도움이 될 만하다.",""
"유인","being manned; being human-operated","","차나 비행기, 우주선 등에 그것을 작동하고 운전하는 사람이 있음.",""
"유인","luring; seduction","","관심이나 흥미를 일으켜 꾀어냄.",""
"유인되다","be lured; be seduced","","관심이나 흥미에 이끌려 꾀이다.",""
"유인물","handout; printed material; leaflet","","인쇄기나 프린터 등을 이용하여 만든 인쇄물.",""
"유인원","anthropoid; anthropoid ape","","고릴라, 침팬지, 오랑우탄과 같이 사람과 비슷한 포유류.",""
"유인하다","lure; seduce","","관심이나 흥미를 일으켜 꾀어내다.",""
"유일","being sole","","오직 하나만 있음.",""
"유일무이","being the one and only","","둘도 없이 오직 하나뿐임.",""
"유일무이하다","one and only","","둘도 없이 오직 하나뿐이다.",""
"유일신","the one and only God","","오직 하나뿐인 신.",""
"유일하다","sole","","오직 하나만 있다.",""
"유임","remaining in office","","조직을 개편하거나 임기가 끝날 때 그 자리나 직위에 그대로 머무르거나 머무르게 함. 또는 그런 일.",""
"유임되다","remain in office","","조직을 개편하거나 임기가 끝날 때 그 자리나 직위에 그대로 머무르게 되다.",""
"유임하다","remain in office","","조직을 개편하거나 임기가 끝날 때 그 자리나 직위에 그대로 머무르다. 또는 그대로 머무르게 하다.",""
"유입","inflow; influx","","액체, 기체, 열 등이 흘러 들어옴.",""
"유입되다","flow into; come into","","액체, 기체, 열 등이 흘러 들어오게 되다.",""
"유입하다","flow into; come into","","액체, 기체, 열 등이 흘러 들어오다.",""
"유자","citron","","주로 설탕이나 꿀에 절여서 차로 마시는, 공같이 동그란 모양의 샛노란 과일.",""
"유자차","yujacha","","설탕이나 꿀에 절인 유자를 뜨거운 물에 타서 마시는 차.",""
"유작","posthumous work","","죽은 사람이 살아 있을 때 발표하지 않고 남긴 작품.",""
"유장하다","long-standing","","길고 오래다.",""
"유적","remains; ruins","","남아 있는 역사적인 자취.",""
"유적지","historic site","","역사적 유물이나 유적이 있는 곳.",""
"유전","inheritance","","물려받아 내려오거나 후세에 전해짐.",""
"유전","oilfield","","석유가 나는 곳.",""
"유전되다","be inherited","","물려받아 내려오거나 후세에 전해지다.",""
"유전병","hereditary disease","","색맹이나 혈우병처럼 유전에 의해 자손에게 전해지는 병.",""
"유전자","gene","","생물체의 세포를 구성하고 유지하는 데 필요한 정보가 담겨 있으며 생식을 통해 자손에게 전해지는 요소.",""
"유전적","being hereditary","","윗대의 생김새, 성격, 체질 등이 다음 세대에게 전해지는 성질을 띠는 것.",""
"유전적","hereditary","","윗대의 생김새, 성격, 체질 등이 다음 세대에게 전해지는 성질을 띠는.",""
"유전하다","be inherited","","물려받아 내려오거나 후세에 전하다.",""
"유전학","genetics","","윗대의 생김새, 성격, 체질 등이 다음 세대에게 전해지는 현상이나 그 원인과 과정 등을 연구하는 학문.",""
"유제품","dairy product","","버터, 치즈와 같이 우유를 가공하여 만든 식품.",""
"유조선","oil tanker","","석유를 실어 나르는 배.",""
"유조차","tanker","","석유나 가솔린 등을 실어 나르는 차.",""
"유족","the bereaved; family of the deceased","","죽은 사람의 남아 있는 가족.",""
"유종","end","","시작한 일에 끝이 있음.",""
"유죄","being guilty","","잘못이나 죄가 있음.",""
"유지","keeping; maintaining","","어떤 상태나 상황 등을 그대로 이어 나감.",""
"유지","one's dying wishes","","죽은 사람이 살아서 이루지 못하고 남긴 뜻.",""
"유지되다","be kept; be maintained","","어떤 상태나 상황 등이 그대로 이어져 나가다.",""
"유지류","fat and oils","","액체나 고체 상태로 된 기름.",""
"유지방","butterfat","","젖이나 우유에 들어 있는 지방.",""
"유지비","maintenance expense","","어떤 상태나 상황 등을 그대로 이어 나가는 데 드는 돈.",""
"유지하다","keep; maintain","","어떤 상태나 상황 등을 그대로 이어 나가다.",""
"유착","alliance","","기관이나 사물 등이 서로 깊은 관계를 가지고 결합함.",""
"유착되다","be allied","","기관이나 사물 등이 서로 깊은 관계를 가지고 결합하게 되다.",""
"유착하다","ally","","기관이나 사물 등이 서로 깊은 관계를 가지고 결합하다.",""
"유찰","failure in bidding","","경매나 경쟁 입찰 등에서 물건이나 일을 따낸 사람이 결정되지 않고 무효로 돌아감.",""
"유찰되다","fail in bidding","","경매나 경쟁 입찰 등에서 물건이나 일을 따낸 사람이 결정되지 않고 무효로 돌아가게 되다.",""
"유찰하다","fail in bidding","","경매나 경쟁 입찰 등에서 물건이나 일을 따낸 사람이 결정되지 않고 무효로 돌아가다.",""
"유창성","fluency","","거침없이 말을 하거나 글을 읽는 능력.",""
"유창하다","fluent","","말을 하거나 글을 읽을 때 거침이 없다.",""
"유채","canola; rape","","잎과 줄기는 먹고 씨로는 기름을 짜는, 봄에 노란 꽃이 피는 식물.",""
"유채","oil painting method","","물감을 기름에 풀어서 그림을 그리는 방법.",""
"유채색","chromatic color","","밝거나 어둡거나 선명하거나 탁한, 색상을 가진 빛깔.",""
"유추","inference; conjecture","","같거나 비슷한 성질을 가진 것을 통해 다른 사물이나 현상을 미루어 짐작함.",""
"유추되다","be inferred; be conjectured","","같거나 비슷한 성질을 가진 것을 통해 다른 사물이나 현상이 미루어 짐작되다.",""
"유추하다","infer; conjecture","","같거나 비슷한 성질을 가진 것을 통해 다른 사물이나 현상을 미루어 짐작하다.",""
"유출","spill","","한곳에 모여 있던 것이 밖으로 흘러 나감. 또는 흘려 내보냄.",""
"유출되다","be spilled","","한곳에 모여 있던 것이 밖으로 흘러 나가다.",""
"유출하다","spill","","한곳에 모여 있던 것을 밖으로 흘려 내보내다.",""
"유충","larva; caterpillar","","알에서 나와 다 자라지 않은 벌레.",""
"유치","attraction; invitation","","행사나 사업, 자금 등을 이끌어 들임.",""
"유치","milk tooth","","유아기에 처음 나서 영구치로 갈기 전까지 사용하는 이.",""
"유치되다","be attracted; be invited","","행사나 사업, 자금 등이 들어오다.",""
"유치원","kindergarten","","초등학교 입학 이전의 어린이들을 교육하는 기관 및 시설.",""
"유치원생","kindergartener","","유치원에 다니는 어린이.",""
"유치장","detention house","","경찰서에 있는, 체포된 사람들을 임시로 가두어 두는 곳.",""
"유치하다","attract; invite","","행사나 사업, 자금 등을 이끌어 들이다.",""
"유치하다","young","","나이가 어리다.",""
"유쾌하다","pleasant","","즐겁고 상쾌하다.",""
"유쾌히","pleasantly","","즐겁고 상쾌하게.",""
"유턴","U-turn","","자동차 등이 ‘U’ 자 모양으로 돌아 방향을 바꿈.",""
"유턴하다","make a U-turn","","자동차 등이 ‘U’ 자 모양으로 돌아 방향을 바꾸다.",""
"유토피아","Utopia","","인간이 생각할 수 있는 범위 안에서 가장 완전하다고 여겨지는 사회.",""
"유통","circulation; ventilation","","공기 등이 막힘없이 흐름.",""
"유통되다","circulate; ventilate","","공기 등이 막힘없이 흐르게 되다.",""
"유통망","distribution network","","상품이 생산자에게서 소비자에게 이르기까지 여러 단계에서 거래되는 경로의 체계.",""
"유통하다","circulate; ventilate","","공기 등이 막힘없이 흐르다.",""
"유파","school; sect","","주로 학계나 예술계에서, 생각이나 경향이 비슷한 사람들끼리 모여서 이룬 무리.",""
"유포","circulation; spread","","세상에 널리 퍼짐. 또는 세상에 널리 퍼뜨림.",""
"유포되다","be circulated; be spread","","세상에 널리 퍼지다.",""
"유포하다","circulate; spread","","세상에 널리 퍼뜨리다.",""
"유품","article left by the deceased","","죽은 사람이 살아 있을 때 사용하다 남긴 물건.",""
"유하다","mild; gentle; benign","","성격이 부드럽고 순하다.",""
"유학","Confucianism","","중국 공자의 사상을 중심으로 하고 사서오경을 경전으로 하는 학문.",""
"유학","studying abroad","","외국에 머물러 살면서 공부함.",""
"유학","studying abroad; studying away from home","","고향을 떠나 다른 지방이나 지역에서 공부함.",""
"유학생","international student; student studying abroad","","외국에 머물러 살면서 공부하는 학생.",""
"유학하다","study abroad","","외국에 머물러 살면서 공부하다.",""
"유한","being limited","","일정한 한도나 한계가 있음.",""
"유한하다","limited","","일정한 한도나 한계가 있다.",""
"유해","hazard; harm","","해로움이 있음.",""
"유해물","hazardous material","","해로운 물질.",""
"유해하다","hazardous; harmful","","해로움이 있다.",""
"유행","outbreak","","전염병이 널리 퍼짐.",""
"유행가","popular song","","어느 한 시기에 큰 인기를 얻어 많은 사람들이 듣고 부르는 노래.",""
"유행되다","break out","","전염병이 널리 퍼지게 되다.",""
"유행병","epidemic","","어떤 지역에 널리 퍼져 여러 사람이 돌아가며 옮아 앓는 질병.",""
"유행성","epidemic","","주로 질병이 짧은 시간 동안에 널리 퍼지는 성질.",""
"유행어","fad word; buzzword; in-word","","어느 한 시기에 많은 사람들 사이에 널리 퍼져 쓰이는 말.",""
"유행하다","break out","","전염병이 널리 퍼지다.",""
"유혈","bloodshed","","어떤 사고나 사건으로 사람들이 피를 흘림. 또는 사람들이 흘린 피.",""
"유형","tangibility","","볼 수 있거나 만질 수 있도록 일정한 모습을 갖추고 있음.",""
"유형","type; category","","성질이나 특징, 모양 등이 비슷한 것끼리 묶은 하나의 무리. 또는 그 무리에 속하는 것.",""
"유형무형","materiality and immateriality","","모습이 있고 없음.",""
"유형성","being typical","","어떤 유형에 속하는 성질.",""
"유형적","being categorical","","일정한 유형에 속하거나 일정한 유형을 이루는 것.",""
"유형적","categorical","","일정한 유형에 속하거나 일정한 유형을 이루는.",""
"유형화","categorization","","성질이나 특징, 모양 등이 비슷한 것끼리 묶음.",""
"유형화되다","be categorized","","성질이나 특징, 모양 등이 비슷한 것끼리 묶이다.",""
"유형화하다","categorize","","성질이나 특징, 모양 등이 비슷한 것끼리 묶다.",""
"유혹","enticement; lure","","마음이 쏠리거나 잘못된 행동을 하도록 꾐.",""
"유혹당하다","be enticed; be lured","","마음이 쏠리거나 잘못된 행동을 하도록 꾐을 당하다.",""
"유혹되다","be enticed; be lured","","마음이 쏠리거나 잘못된 행동을 하도록 꾐을 당하다.",""
"유혹적","enticing; luring","","마음이나 정신을 빼앗는 성질의 것.",""
"유혹적","tempting; enticing","","마음이나 정신을 빼앗는 성질의.",""
"유혹하다","entice; lure","","마음이 쏠리거나 잘못된 행동을 하도록 꾀다.",""
"유화","appeasement","","상대방을 너그럽게 받아들여 사이좋게 지냄.",""
"유화","oil painting","","물감을 기름에 섞어서 그리는 서양식 그림.",""
"유효","being valid","","사용할 수 있거나 효과가 있음.",""
"유효적절하다","effective and adequate","","상황에 꼭 알맞게 효과가 있다.",""
"유효하다","valid","","사용할 수 있거나 효과가 있다.",""
"유휴","idling","","사용하지 않고 그대로 둠.",""
"유휴지","unused land; abandoned land","","사용하지 않고 그대로 남겨 둔 땅.",""
"유흥","drinking","","술을 마시며 즐겁게 놂.",""
"유흥가","adult entertainment district","","술을 마시며 놀 수 있는 가게들이 모여 있는 거리.",""
"유흥비","amusement expenses; entertainment cost","","즐겁게 노는 데에 드는 돈.",""
"유흥업","adult entertainment industry","","술집이나 나이트클럽 등과 같이 술을 마시며 놀 수 있는 시설을 갖추고 하는 영업.",""
"유흥업소","adult entertainment establishment","","술집이나 나이트클럽 등과 같이 술을 마시며 놀 수 있는 시설을 갖춘 가게.",""
"유희","game; amusement","","장난을 치며 즐겁게 놂. 또는 그런 놀이.",""
"유희적","amusing","","장난을 치며 즐겁게 노는.",""
"유희적","being amusing","","장난을 치며 즐겁게 노는 것.",""
"육","six","","오에 일을 더한 수.",""
"육각형","hexagon","","여섯 개의 선분으로 둘러싸인 평면 도형.",""
"육감","sixth sense; intuition; gut feeling","","감각 기관으로 알 수 없거나 설명하지는 못하지만 어떤 사물이나 일에 대해 곧바로 느껴서 알아차림.",""
"육감적","being intuitional","","감각 기관으로 알 수 없거나 설명하지는 못하지만 어떤 사물이나 일에 대해 곧바로 알게 되는 느낌이 드는 것.",""
"육감적","being sensual","","성적인 느낌을 자극하는 것.",""
"육감적","of a gut feeling; intuitional","","감각 기관으로 알 수 없거나 설명하지는 못하지만 어떤 사물이나 일에 대해 곧바로 알게 되는 느낌이 드는.",""
"육감적","sensual","","성적인 느낌을 자극하는.",""
"육갑","silly remark; stupid behavior","","(속된 말로) 못나거나 어울리지 않는 말이나 행동.",""
"육갑하다","say something stupid; act stupidly","","(속된 말로) 못나거나 어울리지 않는 말이나 행동을 하다.",""
"육개장","yukgaejang","","삶은 쇠고기를 잘게 뜯어 넣고 얼큰하게 양념을 하여 끓인 국.",""
"육교","overpass","","도로나 철로 위를 건너갈 수 있도록 만든 다리.",""
"육군","army","","땅 위에서 전투를 맡아 하는 군대.",""
"육두문자","f-word; curse words","","상스럽거나 음란한 말.",""
"육로","land route; overland route","","땅 위로 난 길.",""
"육류","meat; poultry","","사람이 먹을 수 있는 소, 돼지, 닭 등의 고기 종류.",""
"육면체","hexahedron","","여섯 개의 평면으로 둘러싸인 입체.",""
"육박","closing in","","어떤 대상이나 수준에 가까이 바싹 다가감.",""
"육박전","hand-to-hand fight","","적과 직접 몸을 맞대어 하는 싸움.",""
"육박하다","close in","","어떤 대상이나 수준에 가까이 바싹 다가가다.",""
"육부","six entrails; six viscera; six bowels","","사람의 배 속에 있는 여섯 가지 내장 기관.",""
"육상","overland","","땅 위.",""
"육성","promotion; fostering","","인력이나 산업, 문화 등을 보살펴서 성장하게 함.",""
"육성","voice; human voice","","기계를 통하지 않고 사람이 직접 말하는 목소리.",""
"육성되다","be promoted; be fostered","","인력이나 산업, 문화 등이 보살펴져 성장하다.",""
"육성하다","promote; foster","","인력이나 산업, 문화 등을 보살펴서 성장하게 하다.",""
"육수","meat stock; grave","","고기를 삶은 국물.",""
"육순","sixtieth year since one's birth","","예순 살.",""
"육시","posthumous decapitation","","이미 죽은 사람의 시체를 꺼내 그 목을 베는 형벌을 가함.",""
"육식","meat diet","","사람이 음식으로 고기를 먹음. 또는 그런 식사.",""
"육신","body","","사람의 몸.",""
"육십","sixty","","십의 여섯 배가 되는 수.",""
"육십갑자","yuksipgapja","","갑, 을, 병, 정, 무, 기, 경, 신, 임, 계의 십간과 자, 축, 인, 묘, 진, 사, 오, 미, 신, 유, 술, 해의 십이지를 차례대로 짝을 지어 늘어놓은 것.",""
"육아","baby-rearing","","어린아이를 돌보고 기름.",""
"육아법","method of childrearing","","어린아이를 잘 돌보고 기르는 방법.",""
"육안","naked eye","","안경이나 망원경, 현미경 등을 이용하지 않고 직접 보는 눈.",""
"육욕","sexual desire; lust","","육체의 쾌락을 좇아 성적 관계를 맺고 싶어 하는 욕망.",""
"육자배기","yukjabaegi","","한국 남쪽 지방의 민요 중 하나로, 가락이 많이 꺾이고 활발한 노래.",""
"육젓","yukjeot","","음력 유월에 잡은 새우로 담근 젓갈.",""
"육중하다","massive; hefty; bulky","","크고 둔하고 무겁다.",""
"육즙","beef sauce","","다진 쇠고기를 삶아서 짜낸 국물.",""
"육지","land","","지구에서 물로 된 부분이 아닌 흙이나 돌로 된 부분.",""
"육질","flesh","","고기의 살.",""
"육체","body","","사람의 몸.",""
"육체노동","manual labor","","몸을 움직여서 하는 노동.",""
"육체미","physical beauty","","잘 발달하여 균형을 이룬 몸매의 아름다움.",""
"육체적","being physical","","몸과 관련된 것.",""
"육체적","physical","","몸과 관련된.",""
"육체파","glamor","","몸매가 잘 발달하여 아름답게 균형을 이룬 여자.",""
