"문민","civilian","","군부 세력과 관계없는 일반 국민.",""
"문민정치","civilian government","","군부 세력과 관계없는 일반 국민에 의한, 일반 국민을 위한 정치.",""
"문밖","outside the door","","문의 바깥.",""
"문방구","stationery; writing supplies","","노트, 연필 등 공부를 하거나 사무를 보는 데 필요한 도구.",""
"문방사우","The Four Friends of the Study","","문인들이 서재에서 쓰는 종이, 붓, 먹, 벼루의 네 가지 도구.",""
"문벌","lineage; pedigree","","조상 대대로 내려오는 한 집안의 사회적 신분이나 지위.",""
"문법","grammar","","말의 소리, 단어, 문장 등을 쓰는 일정한 규칙. 또는 그것을 연구하는 학문.",""
"문법적","being grammatical","","문법에 의한 것. 또는 문법에 맞는 것.",""
"문법적","grammatical","","문법에 의한. 또는 문법에 맞는.",""
"문병","visiting a sick person","","병에 걸리거나 다친 사람을 찾아가 위로함.",""
"문병객","visitor","","병에 걸리거나 다친 사람을 위로하러 찾아온 사람.",""
"문병하다","visit a sick person","","병에 걸리거나 다친 사람을 찾아가 위로하다.",""
"문사","munsa","","학문을 하는 선비.",""
"문살","muntin; sash bar","","문에 종이를 바르거나 유리를 끼우는 데 뼈대가 되는, 길고 가느다란 나무 대.",""
"문상","offering condolences","","초상집에 찾아가 애도의 뜻을 표현하여 상주를 위로함.",""
"문상객","mourner","","애도의 뜻을 나타내고 상주를 위로하러 초상집에 찾아온 사람.",""
"문상하다","offer condolences","","초상집에 찾아가 애도의 뜻을 표현하여 상주를 위로하다.",""
"문서","document","","다른 일의 자료가 되거나 어떤 사실을 증명하는 데 쓰이는 글을 적은 종이.",""
"문서함","document box","","문서를 넣어 보관하는 상자.",""
"문서화하다","document","","문서로 만들다.",""
"문설주","doorpost","","문짝을 달고 지탱할 수 있도록 문의 양쪽에 세운 기둥.",""
"문신","munsin","","(옛날에) 신하 가운데 문관인 사람.",""
"문신","tattoo","","살갗을 바늘로 찔러 그 안에 먹물이나 물감이 들어가게 하여 글자, 그림, 무늬 등을 새김. 또는 그렇게 새긴 글자, 그림, 무늬.",""
"문신하다","have a tattoo done","","살갗을 바늘로 찔러 그 안에 먹물이나 물감이 들어가게 하여 글자, 그림, 무늬 등을 새기다.",""
"문안","draft; outline; drafting","","문장이나 서류를 작성하기 위해 대략 쓴 초안.",""
"문안","greeting with regards","","웃어른께 안부를 여쭙고 인사를 드리는 일.",""
"문안드리다","greet with regards","","(높임말로) 웃어른께 안부를 여쭙고 인사를 드리다.",""
"문안하다","greet with regards","","웃어른께 안부를 여쭙고 인사를 드리다.",""
"문약","feeble state due to literary indulgence","","학문만을 중요시하여 정신적으로나 신체적으로 나약한 상태.",""
"문약하다","weak from literary indulgence","","학문만을 중요시하여 정신적으로나 신체적으로 나약하다.",""
"문양","pattern; design","","물건을 장식하기 위해 표면에 그리거나 새겨 넣은 무늬.",""
"문어","octopus","","붉은 갈색의 둥근 몸통에 빨판이 달린 여덟 개의 발이 아래에 붙어 있는 연체동물.",""
"문어","written language","","일상적인 대화가 아닌 글에서 쓰는 말.",""
"문어발","legs of octopus; tentacles","","문어의 발.",""
"문어체","literary style; written style","","일상적인 대화가 아닌 글에서 쓰이는 문체.",""
"문예","literature and art","","문학과 예술.",""
"문예반","literary club; literature club","","학교에서 문예에 관심이 있는 학생들이 모여 문예를 배우고 그와 관련된 활동을 하는 모임.",""
"문예지","literary magazine","","시, 소설, 평론 등과 같은 문예 작품이나 그와 관련된 글을 주로 싣는 잡지.",""
"문외한","outsider; amateur","","어떤 일에 대해 전문적인 지식이 없는 사람.",""
"문우","literary friend","","글을 통해 사귀게 된 친구.",""
"문의","inquiry","","궁금한 것을 물어서 의논함.",""
"문의하다","ask; inquire","","궁금한 것을 물어서 의논하다.",""
"문인","man of letters; writer","","소설가, 시인, 평론가 등과 같이 문학에 종사하는 사람.",""
"문자","letter","","언어의 소리나 뜻을 눈으로 볼 수 있도록 적은 기호 체계.",""
"문자열","character string","","컴퓨터에서, 데이터로 사용하는 문자의 배열.",""
"문장","crest","","국가나 단체, 집안 등을 상징적으로 나타내는 그림이나 표시.",""
"문장","good writer","","글을 짓는 실력이 뛰어난 사람.",""
"문장가","good writer","","글을 짓는 실력이 뛰어난 사람.",""
"문장력","writing skill","","글을 쓰는 능력.",""
"문재","literary talent; literary competency","","글을 짓는 재주. 또는 글을 잘 짓는 사람.",""
"문전","being at a gate; being at a door","","문의 앞.",""
"문전걸식","begging","","이 집 저 집 돌아다니며 식량을 구걸해 얻어먹음.",""
"문전성시","having many visitors","","찾아오는 사람이 많아 그 곳의 문 앞이 마치 시장처럼 복잡하고 사람들로 북적댐.",""
"문제시되다","be a problem","","문제가 될 만한 것으로 생각되다.",""
"문제시하다","be a problem","","문제가 될 만한 것으로 생각하다.",""
"문제아","troublemaker","","지능, 성격, 행동 등이 보통 아이들과 달리 문제가 되어 따로 지도와 교육이 필요한 아이.",""
"문제없다","easy; simple","","문제가 될 만한 일이 없다.",""
"문제없이","easily; simply","","문제가 될 만한 일 없이. 어렵지 않게.",""
"문제의식","critical mind","","어떤 일에 대해 문제를 제기하고 그 문제를 해결하려는 자세.",""
"문제작","controversial work","","화제나 주목을 불러일으킬 만한 작품.",""
"문제점","problem; drawback","","문제가 되는 부분이나 요소.",""
"문제지","exam paper","","문제가 적힌 종이.",""
"문제집","workbook","","배운 것을 연습하기 위해 학습 내용을 문제로 만들어 엮은 책.",""
"문제화하다","raise an issue","","문제가 될 만한 요소로 삼다.",""
"문젯거리","problem; trouble","","문제가 될 만한 요소나 사건.",""
"문중","family; clan","","성과 본관이 같은 사람들로 이루어진 집안.",""
"문지기","gate keeper","","성이나 큰 집 등의 문을 지키는 사람.",""
"문지르다","rub","","어떤 것의 표면을 밀거나 비비다.",""
"문지방","threshold","","방의 출입문이나 대문에서 문의 바깥쪽과 안쪽을 구분해 주는 문틀의 아래 부분.",""
"문진","medical examination by interview","","의사가 환자에게 증상을 물으며 건강 상태를 파악함.",""
"문진하다","ask a patient about his or her condition","","의사가 환자에게 증상을 물으며 건강 상태를 파악하다.",""
"문집","anthology","","시나 소설 등의 글을 모아서 엮은 책.",""
"문짝","door","","문틀이나 창틀에 끼워서 여닫게 되어 있는 문이나 창의 한 짝.",""
"문책","reprimand","","잘못한 일에 대해 책임을 묻고 꾸짖음.",""
"문책하다","reprimand","","잘못한 일에 대해 책임을 묻고 꾸짖다.",""
"문체","writing style","","글쓴이의 개성이나 사상, 또는 글의 종류나 내용에 따라 글에 나타나는 전반적인 특색.",""
"문초","questioning; investigation","","잘못이 있는 사람에게 죄, 잘못 등을 따져 묻거나 심문함.",""
"문초하다","question; investigate","","잘못이 있는 사람에게 죄, 잘못 등을 따져 묻거나 심문하다.",""
"문턱","doorsill; the top of the doorsill","","문의 밑이 닿는 문지방의 윗부분.",""
"문틀","doorframe","","문짝을 달거나 끼울 수 있도록 되어 있는 문의 테두리.",""
"문틈","door crevice","","문이 완전히 닫히지 않아 생기는 약간의 공간.",""
"문패","doorplate; nameplate","","집주인이나 건물의 이름, 주소 등을 적어서 대문 위나 옆에 붙이는 작은 패.",""
"문풍지","munpungji","","문틈 사이로 들어오는 바람을 막기 위해 문짝 가장자리를 빙 둘러 붙여 놓은 종이.",""
"문필","writing and letters","","글과 글씨.",""
"문필가","writer; literary person","","글을 짓는 일을 전문으로 하는 사람.",""
"문하","studying under a teacher","","가르침을 받는 스승의 아래.",""
"문하생","pupil; disciple","","스승의 아래에서 가르침을 받는 제자.",""
"문학","literature","","시, 소설, 수필, 희곡 등과 같이 사람의 생각이나 감정을 말이나 글로 표현한 예술.",""
"문학가","writer; literary person","","문학을 창작하거나 연구하는 사람.",""
"문학계","literary circles; literary world","","문학과 관련이 있는 사람들의 사회.",""
"문학도","literary person","","문학을 전문적으로 배우고 연구하는 사람.",""
"문학상","literary award","","훌륭한 문학 작품을 썼거나 문학과 관련된 부문에서 뛰어난 공적이 있는 사람에게 주는 상.",""
"문학성","literary value","","문학 작품으로서의 가치나 예술성.",""
"문학인","literary person","","문학을 창작하거나 연구하는 사람.",""
"문학적","being literary","","문학의 특성을 가진 것. 또는 문학과 관련된 것.",""
"문학적","literary","","문학의 특성을 가진. 또는 문학과 관련된.",""
"문항","question","","문제의 항목.",""
"문헌","literature; document","","옛날의 제도나 문물을 아는 데 증거가 되는 자료나 기록.",""
"문헌학","philology","","문헌 자료를 통해 한 민족이나 시대의 문화를 역사적으로 연구하는 학문.",""
"문형","sentence pattern","","문장의 구조, 종류, 기능 등에 의해 나누어진 문장의 유형.",""
"문호","door","","집으로 드나드는 문.",""
"문호","great writer; distinguished writer","","뛰어난 문학 작품을 써서 널리 알려진 사람.",""
"문화계","cultural community; culture field","","문화에 관련된 일을 하는 사람들의 활동 분야.",""
"문화권","cultural region","","하나의 공통된 문화를 공유하는 지역.",""
"문화부","cultural desk","","신문사나 방송국 등에서 문화, 예술과 관련된 기사를 다루는 부서.",""
"문화비","cultural budget; cultural expenses","","국가 예산에서 문화나 예술의 발전을 위해 필요로 하는 비용.",""
"문화사","cultural history","","문화의 역사와 발달 과정. 또는 그것을 연구하는 학문.",""
"문화생활","cultural life","","문화와 관련된 활동을 하거나 즐기는 생활.",""
"문화어","Culture Language","","북한에서 언어생활의 기준으로 삼는 표준말.",""
"문화용품","cultural goods","","문화적 욕구를 충족하기 위한 여러 가지 물품.",""
"문화원","cultural center","","한 사회나 조직에서 자신들의 문화를 쉽게 접할 수 있도록 만들거나 각종 문화 생활을 할 수 있도록 만든 공간.",""
"문화유산","cultural heritage","","문화적인 가치가 높아 후손들에게 물려 줄 필요가 있는 문화나 문화재.",""
"문화인","cultured person; refined person","","지적 수준이 높거나 교양이 있는 사람.",""
"문화재","cultural asset; cultural property","","문화적 가치가 뛰어나서 법으로 보호를 받거나 받아야 하는 유물 및 유적.",""
"문화적","being cultural","","문화와 관련된 것.",""
"문화적","cultural","","문화와 관련된.",""
"묻어가다","go along","","함께 섞여서 따라가다.",""
"묻어나다","be stained with; be smeared with","","어떤 물건에 칠하거나 바른 물질이 다른 것에 닿았을 때 옮아서 묻다.",""
"묻어두다","hide; conceal","","겉으로 드러내지 않고 숨기다.",""
"묻어오다","come along","","함께 섞여서 따라오다.",""
"묻히다","be covered; be hidden","","어디에 놓여 다른 물질로 덮여 가려지다.",""
"묻히다","stain; smear","","액체나 가루 등을 다른 물체에 들러붙거나 흔적이 남게 하다.",""
"물가","prices","","물건이나 서비스의 평균적인 가격.",""
"물가","riverside; waterside","","바다나 강 등과 같이 물이 있는 곳의 가장자리.",""
"물가고","high prices; high cost of living; increase of prices","","물가가 오르는 일. 또는 높이 오른 물가.",""
"물갈이","replacement","","(비유적으로) 조직이나 단체에서 큰 규모로 기존의 구성원을 내보내고 새로운 구성원으로 바꾸는 일.",""
"물갈이","traveler's diarrhea","","자기가 사는 곳이 아닌 다른 지역이나 나라 등의 물이 몸에 맞지 않아 탈이 나는 일.",""
"물갈이하다","change water","","어항이나 수영장 등에 고여 있는 물이 더러워지면 새로운 물로 갈아 넣다.",""
"물갈이하다","have a case of traveler's diarrhea","","자기가 사는 곳이 아닌 다른 지역이나 나라 등의 물이 몸에 맞지 않아 탈이 나다.",""
"물갈퀴","webbed feet","","헤엄을 치는 데 도움이 되는 오리, 개구리 등의 발가락 사이에 있는 엷은 막.",""
"물감","paint; dye","","그림을 그리거나, 천이나 옷에 물을 들일 때 쓰는 재료.",""
"물개","seal","","몸은 길고 짙은 회색을 띠며, 네 다리는 지느러미처럼 되어 있어 헤엄을 잘 치는 동물.",""
"물거품","bubble; foam","","물이 무엇에 부딪치면서 생기는 거품.",""
"물건","article; thing; item; goods","","일정한 모양을 갖춘 어떤 물질.",""
"물걸레","wet floorcloth; wet mop","","때나 얼룩을 지우기 위해 물을 적셔서 쓰는 천.",""
"물결","wave","","물이 움직여 그 표면이 올라갔다 내려왔다 하는 모양이나 그 움직임.",""
"물결무늬","wave pattern; moire","","아래 위로 움직이며 파도치는 물과 같은 모양.",""
"물결치다","surge; move in waves; roll","","물이 파도를 일으키며 계속 움직이다.",""
"물결표","tilde","","기간이나 거리 또는 범위를 나타낼 때 쓰는 문장 부호.",""
"물고문","water torture","","자백을 받아 내기 위해 물속에 얼굴을 넣거나 입과 코에 물을 붓는 고문.",""
"물구나무서기","handstand","","손으로 바닥을 짚고 몸을 거꾸로 세우는 동작.",""
"물굽이","curve in a river","","강물이 구부러져서 흐르는 곳.",""
"물기","wetness; moisture","","축축한 물의 기운.",""
"물기둥","column of water","","기둥처럼 높이 솟구쳐 오르거나 내리쏟아지는 굵은 물줄기.",""
"물길","waterway; water route","","배가 지나다니는 길.",""
"물김치","mulgimchi; mulkimchi","","국물의 양을 많게 하여 담근 김치.",""
"물꼬","paddy inlet; paddy outlet","","논에 물이 들어오고 나갈 수 있게 만든 통로.",""
"물끄러미","gazingly","","가만히 한 자리에서 한곳만 바라보는 모양.",""
"물난리","flood damage","","비가 지나치게 많이 와서 피해를 입는 일.",""
"물놀이","dabbling in water","","물에서 노는 일.",""
"물다","hold with one's lips or teeth","","어떤 것을 윗입술과 아랫입술 사이에 또는 윗니와 아랫니 사이에 끼워 넣고 벌어진 두 입술이나 이를 다물어 누르다.",""
"물다","repay","","갚아야 할 것을 내주다.",""
"물독","water jar","","물을 담아 두는, 배가 불룩하고 둥근 그릇.",""
"물동이","water jar","","물을 길어 담거나 보관해 두는, 배가 불룩하고 둥근 그릇.",""
"물들다","be dyed; be colored; be tinged","","빛깔이 서서히 퍼지거나 옮아서 묻다.",""
"물들이다","dye; color","","빛깔이 서서히 퍼지거나 옮아서 묻게 하다.",""
"물때","fur; slime","","물에 섞여 있는 더러운 물질이 물과 닿아 있는 물건에 붙어서 끼는 때.",""
"물때","time for tide","","하루에 두 번씩 밀물과 썰물이 들어오고 나가고 하는 때.",""
"물량","quantity of materials","","물건의 양.",""
"물러가다","move back; step back","","있던 자리에서 뒤로 가거나 다른 자리로 옮겨 가다.",""
"물러나다","step aside; step back; move back","","있던 자리에서 뒷걸음으로 피하여 몸을 옮기다.",""
"물러서다","step aside; step back; move back","","있던 자리에서 뒷걸음으로 피하여 몸을 서다.",""
"물러앉다","move back to sit","","있던 자리에서 뒤나 옆으로 옮겨 앉다.",""
"물러지다","get soft; get tender","","단단한 것이 물렁물렁해지다.",""
"물렁거리다","be soft; be mushy","","부드럽고 무른 느낌이 들다.",""
"물렁대다","be soft; be mushy","","부드럽고 무른 느낌이 들다.",""
"물렁물렁","softly; mushily","","매우 부드럽고 무른 느낌.",""
"물렁물렁하다","very soft; very mushy","","매우 부드럽고 무르다.",""
"물렁뼈","cartilage bone","","주로 관절 사이에 있는 연하고 물렁물렁한 뼈.",""
"물렁하다","soft; mushy","","부드럽고 무르다.",""
"물레","spinning wheel","","솜이나 털 등으로 실을 만드는 기구.",""
"물레방아","water mill","","물이 떨어질 때 생기는 힘으로 바퀴를 돌려 곡식을 찧거나 빻는 기구.",""
"물려받다","inherit; succeed","","부모님이나 앞 세대에게서 재산, 직업, 지위 등을 전해 받다.",""
"물려주다","pass on; leave; bequeath","","부모님이나 앞 세대가 재산, 직업, 지위 등을 전해 주다.",""
"물론","of course","","굳이 말할 필요가 없음.",""
"물리","physicality","","사물의 근본적인 진리나 원칙.",""
"물리다","be bitten","","상처가 날 만큼 동물의 이빨에 세게 눌리다.",""
"물리다","be sick and tired of; have had enough","","다시 대하기 싫을 만큼 매우 싫증이 나다.",""
"물리다","make repay","","갚아야 할 돈을 내게 하다.",""
"물리다","return","","산 물건을 원래 주인에게 돌려주고 돈을 되찾게 하다.",""
"물리력","physical force","","어떤 일을 해결하기 위해 몸이나 무기 등을 사용하는 강제적인 힘.",""
"물리적","being physical","","물질의 원리에 기초한 것.",""
"물리적","physical","","물질의 원리에 기초한.",""
"물리치다","defeat","","적 등을 공격해 물러가게 하다.",""
"물리학","physics","","자연 과학의 한 분야로, 물질의 물리적 성질과 그것이 나타내는 모든 현상 그리고 그들 사이의 관계나 법칙을 연구하는 학문.",""
"물리학자","physicist","","물리학을 연구하는 일을 직업으로 하는 사람.",""
"물만두","boiled dumpling","","물에 넣어 삶은 만두.",""
"물망","popular expectation; popular support","","많은 사람이 인정하거나 우러러보는 것.",""
"물먹다","be soaked","","어떤 물건에 물이 배어서 젖다.",""
"물목","fork of a river","","물이 흘러 들어오거나 나가는 지점.",""
"물밀다","high tide; come in","","바닷물이 육지로 밀려 들어오다.",""
"물밑","being behind-the-scenes","","(비유적으로) 어떤 일이 은밀하게 이루어지는 상태.",""
"물바가지","water dipper","","물을 푸고 담는 데 쓰는 바가지.",""
"물바다","being waterlogged","","어떤 장소가 온통 물에 잠긴 상태.",""
"물바람","wind blowing over water","","강이나 바다 등의 물 위에서 불어오는 바람.",""
"물받이","rainpipe; downpipe","","철판 등으로 만들어 처마 끝에 달아서 빗물을 받아 흘러내리게 한 것.",""
"물방아","water mill","","물의 힘으로 길쭉한 몽둥이가 오르내리며 곡식을 찧는 기구.",""
"물방울","water drop","","작고 동글동글한 물의 덩어리.",""
"물병","water bottle; carafe","","물을 담는 병.",""
"물보라","spray","","물결이 바위 등에 부딪쳐 흩어지면서 생기는 작은 물방울.",""
"물불","lengths","","(비유적으로) 어려움이나 위험.",""
"물비누","liquid soap","","액체로 된 비누.",""
"물비린내","fishy smell of water","","물에서 나는 비릿한 냄새.",""
"물빛","aquamarine; light blue","","물의 빛깔과 같은 연한 파란빛.",""
"물뿌리개","watering can","","꽃이나 채소 등에 물을 줄 때 사용하는 기구.",""
"물사마귀","wart","","피부에 밥알만 한 크기로 불룩하게 생긴 군살.",""
"물살","force of flowing water; speed of flowing water","","물이 흐르는 힘이나 속도.",""
"물색","color","","물건의 빛깔.",""
"물색","waterish blue","","물의 빛깔과 같은 연한 파랑.",""
"물색없다","inappropriate; unsuitable; unbecoming","","말이나 행동이 형편에 어울리지 않다.",""
"물색없이","unreasonably; abruptly","","말이나 행동이 형편에 어울리지 않게.",""
"물색하다","search; choose","","일정한 기준에 맞는 사람이나 물건, 장소를 찾거나 고르다.",""
"물샐틈없다","thorough","","(비유적으로) 조금도 빈틈이 없다.",""
"물샐틈없이","thoroughly","","(비유적으로) 조금도 빈틈이 없게.",""
"물세탁","wet cleaning","","물로 빨래를 함.",""
"물소리","sound of water","","물이 흐르거나 어디에 부딪칠 때 나는 소리.",""
"물속","underwater","","물의 속.",""
"물수건","wet towel","","물에 적신 수건.",""
"물수제비","ducks and drakes","","얇은 돌을 물 위에 조금씩 스치면서 지나가게 던졌을 때 돌이 튀기는 자리마다 생기는 물결 모양.",""
"물시계","mulsigye","","물이 일정한 속도로 떨어지는 것을 이용하여 시간을 재는 시계.",""
"물심","physical and spiritual aspects","","물질적인 면과 정신적인 면.",""
"물심양면","being both physical and spiritual","","물질적인 것과 정신적인 것의 두 면.",""
"물싸움","water fight","","손이나 발로 상대편의 몸에 물을 뿌리며 장난하는 놀이.",""
"물씬","heavily","","냄새나 기운이 갑자기 심하게 풍기거나 느껴지는 모양.",""
"물씬물씬","heavily","","냄새나 기운이 갑자기 자꾸 심하게 풍기거나 느껴지는 모양.",""
"물아일체","unity of the ego and the outside world","","외부 사물과 자신, 또는 물질세계와 정신세계가 어울려 하나가 됨.",""
"물안개","wet fog","","강이나 호수 등에서 물기를 많이 지니고 짙게 생기는 안개.",""
"물안경","swimming goggles","","수영할 때 눈에 물이 들어가는 것을 막고 물속을 잘 보기 위해 쓰는 안경.",""
"물약","liquid medicine","","액체로 된 약.",""
"물어내다","pay for; make up for; compensate; recover","","남에게 준 피해를 돈으로 갚아 주거나 본래의 상태로 해 주다.",""
"물어뜯다","bite; chew","","이나 부리로 물어서 뜯다.",""
"물어보다","ask; inquire; interrogate","","무엇을 알아내기 위하여 묻다.",""
"물오르다","rise; become moist","","봄철에 식물에 물기가 스며 오르다.",""
"물욕","love of gain; worldly desire","","돈이나 물건 등의 재물을 바라는 욕심.",""
"물웅덩이","puddle","","물이 고여 있는 웅덩이.",""
"물음","question","","묻는 일. 또는 묻는 말.",""
"물음표","question mark","","의심이나 의문을 나타내거나 적절한 말을 쓰기 어렵거나 모르는 내용임을 나타낼 때 쓰는 문장 부호.",""
"물의","public criticism; public discussion","","어떤 사람 또는 단체의 행동에 대하여 많은 사람들이 이러쿵저러쿵 말하는 상태.",""
"물자","supplies; goods; commodities","","어떤 활동에 필요한 물건이나 재료.",""
"물장구","dabbling; paddling","","헤엄칠 때 두 발로 물 위를 잇따라 치는 일.",""
"물장난","dabbling in water","","물을 가지고 장난을 하며 놂. 또는 물에서 하는 장난.",""
"물장사","selling of water","","길에서 먹는 물을 파는 일. 또는 집으로 물을 가져다주어 파는 일.",""
"물적","being physical; being material","","물질적인 것.",""
"물적","physical","","물질적인.",""
"물정","reality","","세상의 실제 사정이나 형편.",""
"물주","financier; bankroller","","장사 등에서 밑천이나 물자를 대는 사람.",""
"물줄기","stream; flow","","강이나 내 등에 흐르는 물의 줄기.",""
"물증","evidence; proof","","범행에 사용된 흉기, 훔친 물건 등과 같은 물질적인 증거.",""
"물지게","water-carrying yoke","","물을 길어 나르는 데 쓰는 지게.",""
"물질","material; substance","","인간의 정신과 반대되는 개념으로 객관적으로 존재하는 실체.",""
"물질문명","material civilization","","물질을 바탕으로 만들어진 문명.",""
"물질문화","material culture","","인간이 자연에 적응하며 살아가기 위하여 물질적으로 이루어 놓은 문화.",""
"물질생활","material life","","재화를 쓰고 누리는 인간의 생활.",""
"물질적","being material","","물질에 관련된 것.",""
"물질적","material","","물질에 관련된.",""
"물질주의","materialism","","물질적인 것을 가장 중요하게 생각하는 경향.",""
"물집","blister","","살갗 속에 물이 찬 것.",""
"물체","object","","구체적인 형태를 가지고 존재하는 것.",""
"물총","water pistol; water gun","","물을 쏘아 보내게 만든 장난감 총.",""
"물컵","water glass","","물이나 음료수 등을 따라 마시는 컵.",""
"물컹거리다","be squishy; be mushy","","뭉그러질 정도로 물렁한 느낌이 들다.",""
"물컹대다","be squishy; be mushy","","뭉그러질 정도로 물렁한 느낌이 들다.",""
"물컹물컹","squashily; mushily","","뭉그러질 정도로 여기저기가 물렁한 느낌.",""
"물컹물컹하다","squashy","","뭉그러질 정도로 여기저기가 물렁하다.",""
"물컹하다","squashy; mushy","","뭉그러질 정도로 물렁하다.",""
"물탱크","water tank","","오랫동안 쓸 수 있을 만큼 많은 물을 담아 놓는 큰 통.",""
"물통","water bottle; canteen","","물을 담아 두는 통.",""
"물티슈","wet tissue","","물기가 있어 손 등을 간편하게 닦을 수 있게 만들어진 휴지.",""
"물파스","liquid painkiller","","근육이나 관절 등의 통증을 없애기 위해 바르는 액체로 된 약.",""
"물풀","water plant","","물속이나 물가에 자라는 풀.",""
"물품","article; commodity","","쓸모 있게 만들어진 가치 있는 물건.",""
"물화","commodities","","물품과 재화.",""
"물휴지","wet tissue","","물기가 있어 손 등을 간편하게 닦을 수 있게 만들어진 휴지.",""
"묽다","thin; watery","","죽이나 반죽 등이 원래 있어야 하는 양보다 지나치게 물기가 많다.",""
"뭇","many; numerous","","매우 많은. 또는 여럿의.",""
"뭇매","beating from all sides","","여러 사람이 한꺼번에 때리는 매.",""
"뭇별","many stars","","많은 별.",""
"뭇사람","many people; public","","많은 사람. 여러 사람.",""
"뭉개다","crush; squash","","마구 누르고 문지르다.",""
"뭉개다","loiter; idle away","","한 자리에서 움직이지 않거나 아주 조금씩만 움직이다.",""
"뭉개지다","be crushed; be squashed","","마구 눌리고 문질러지다.",""
"뭉게구름","cumulus","","솜을 쌓아 놓은 것 같이 생긴 큰 구름.",""
"뭉게뭉게","in clouds; densely","","구름이나 연기가 잇달아 나오며 덩어리를 이루는 모양.",""
"뭉그러지다","collapse; crumble; fall down","","원래 모양을 잃고 쓰러지거나 눌리거나 주저앉다.",""
"뭉그적거리다","dawdle","","그 자리를 떠나지 않고 아주 조금씩만 움직이다.",""
"뭉그적대다","dawdle","","그 자리를 떠나지 않고 아주 조금씩만 움직이다.",""
"뭉그적뭉그적","dawdlingly","","그 자리를 떠나지 않고 아주 조금씩만 움직이는 모양.",""
"뭉그적뭉그적하다","dawdle","","그 자리를 떠나지 않고 아주 조금씩만 움직이다.",""
"뭉그적이다","dawdle; linger","","그 자리를 떠나지 않고 아주 조금만 움직이다.",""
